WORD	ORIG	RATIO=B2/SUM(B:B)*11451419
入黨	43	16
十份	43	16
下注	43	16
口令	43	16
大北	43	16
大年	43	16
山後	43	16
山崖	43	16
中義	43	16
丹毒	43	16
內省	43	16
六區	43	16
切線	43	16
勾當	43	16
匹敵	43	16
天半	43	16
太陰	43	16
巴掌	43	16
手背	43	16
日資	43	16
付了	43	16
付點	43	16
出庭	43	16
加印	43	16
可受	43	16
四化	43	16
四腳	43	16
未含	43	16
本宮	43	16
正期	43	16
用武	43	16
田里	43	16
交上	43	16
先出	43	16
先聲	43	16
光合	43	16
各使	43	16
合班	43	16
在按	43	16
地勤	43	16
好叫	43	16
安放	43	16
年近	43	16
曲名	43	16
有隻	43	16
死地	43	16
死結	43	16
百米	43	16
百點	43	16
竹器	43	16
老中	43	16
老朽	43	16
自利	43	16
自傲	43	16
別國	43	16
孝敬	43	16
宋詞	43	16
快些	43	16
快餐	43	16
戒心	43	16
折抵	43	16
折服	43	16
折線	43	16
每樣	43	16
沈沒	43	16
沉悶	43	16
來下	43	16
咕嚕	43	16
孤苦	43	16
延性	43	16
性相	43	16
放火	43	16
昆陽	43	16
服人	43	16
東向	43	16
松仁	43	16
枕邊	43	16
油車	43	16
泛美	43	16
波光	43	16
狗屎	43	16
直往	43	16
空載	43	16
表土	43	16
長河	43	16
長黑	43	16
門神	43	16
阻尼	43	16
阻值	43	16
非同	43	16
冠王	43	16
前驅	43	16
哈維	43	16
契丹	43	16
屏幕	43	16
建都	43	16
後事	43	16
故常	43	16
映在	43	16
是指	43	16
架起	43	16
紅土	43	16
紅衣	43	16
若果	43	16
苦了	43	16
苯酚	43	16
降妖	43	16
面牆	43	16
風姿	43	16
風寒	43	16
飛走	43	16
首級	43	16
香花	43	16
乘上	43	16
套筒	43	16
時鍼	43	16
根莖	43	16
特爲	43	16
狼人	43	16
班花	43	16
破例	43	16
粉圓	43	16
草書	43	16
荒島	43	16
迸出	43	16
陣雨	43	16
骨盤	43	16
做菜	43	16
偷跑	43	16
剪掉	43	16
勒贖	43	16
問出	43	16
執勤	43	16
堂皇	43	16
將得	43	16
將給	43	16
得志	43	16
探案	43	16
救法	43	16
教了	43	16
梨園	43	16
烯烴	43	16
理出	43	16
眼福	43	16
設防	43	16
通曉	43	16
野性	43	16
野草	43	16
雪景	43	16
備載	43	16
勞方	43	16
善人	43	16
喝過	43	16
喫食	43	16
單季	43	16
惡鬼	43	16
扉頁	43	16
減掉	43	16
測知	43	16
港片	43	16
湧上	43	16
無時	43	16
無病	43	16
無愧	43	16
牌樓	43	16
痛痛	43	16
發威	43	16
硬撐	43	16
絕食	43	16
絲線	43	16
貴妃	43	16
陽剛	43	16
雲天	43	16
黑子	43	16
黑箱	43	16
亂丟	43	16
亂來	43	16
傳閱	43	16
匯合	43	16
圓心	43	16
圓周	43	16
愛女	43	16
愧疚	43	16
慈航	43	16
搬回	43	16
搶了	43	16
會掉	43	16
會演	43	16
煩了	43	16
節儉	43	16
義演	43	16
義齒	43	16
裝袋	43	16
該回	43	16
誇獎	43	16
跪拜	43	16
農科	43	16
遊船	43	16
達人	43	16
達仁	43	16
達德	43	16
鉗工	43	16
雷擊	43	16
頒授	43	16
夢鄉	43	16
嫩江	43	16
對證	43	16
幕府	43	16
榴槤	43	16
滴血	43	16
漏失	43	16
盡早	43	16
盡然	43	16
磁化	43	16
磁條	43	16
精忠	43	16
聚在	43	16
臺上	43	16
蒼生	43	16
誘使	43	16
說書	43	16
閨房	43	16
領海	43	16
齊一	43	16
齊家	43	16
摯友	43	16
模數	43	16
潭水	43	16
瘦瘦	43	16
糊精	43	16
練到	43	16
蝗蟲	43	16
課間	43	16
質點	43	16
輪盤	43	16
鋅粉	43	16
鋤頭	43	16
憑空	43	16
整篇	43	16
樹叢	43	16
激昂	43	16
遼陽	43	16
靦腆	43	16
營生	43	16
螺釘	43	16
謝忱	43	16
避暑	43	16
邁出	43	16
還怕	43	16
鮮魚	43	16
鴻福	43	16
斷腸	43	16
翹楚	43	16
舊書	43	16
覆覈	43	16
鬆了	43	16
羅丹	43	16
蠕蟲	43	16
警所	43	16
警語	43	16
飄着	43	16
續編	43	16
護身	43	16
聽信	43	16
攫取	43	16
體形	43	16
蠶蛾	43	16
觀日	43	16
一層層	43	16
大力士	43	16
工程界	43	16
不了情	43	16
不在意	43	16
中草藥	43	16
公正性	43	16
日本式	43	16
水晶球	43	16
卡特爾	43	16
司法權	43	16
四分鐘	43	16
左右手	43	16
平面族	43	16
平面圖	43	16
平面鏡	43	16
未獲得	43	16
全部是	43	16
危險物	43	16
各團體	43	16
合成數	43	16
存放處	43	16
死刑犯	43	16
自修室	43	16
西北方	43	16
西洋畫	43	16
更甚於	43	16
角質層	43	16
迅猛龍	43	16
亞當斯	43	16
兩萬元	43	16
延續到	43	16
放假日	43	16
服裝秀	43	16
東湖路	43	16
附屬品	43	16
青年節	43	16
胡志明	43	16
迪斯可	43	16
記錄簿	43	16
啓發式	43	16
專修科	43	16
帶回去	43	16
帶領着	43	16
接收者	43	16
淨土宗	43	16
終點站	43	16
陶淵明	43	16
頂多是	43	16
費周章	43	16
雲南省	43	16
惹人厭	43	16
搭配在	43	16
搭配着	43	16
違禁品	43	16
福壽山	43	16
網球拍	43	16
劊子手	43	16
噴墨式	43	16
熱衷於	43	16
橡皮筋	43	16
餐桌上	43	16
總教官	43	16
螺旋體	43	16
韓國人	43	16
點線面	43	16
一念之間	43	16
一聲令下	43	16
一鍼見血	43	16
土生土長	43	16
大英國協	43	16
天然纖維	43	16
斤斤計較	43	16
世界文化	43	16
交通規則	43	16
如影隨形	43	16
存在主義	43	16
百年樹人	43	16
自然災害	43	16
西門國小	43	16
初級中學	43	16
到此爲止	43	16
法律行爲	43	16
近百年來	43	16
前所未見	43	16
春秋戰國	43	16
風平浪靜	43	16
風雨無阻	43	16
格格不入	43	16
胸有成竹	43	16
高考及格	43	16
異軍突起	43	16
這麼一來	43	16
無可救藥	43	16
爲數衆多	43	16
意料之外	43	16
經驗不足	43	16
解決辦法	43	16
滿漢全席	43	16
裹足不前	43	16
熱門音樂	43	16
癌症病患	43	16
議價空間	43	16
三思而後行	43	16
工欲善其事	43	16
百分之一百	43	16
西點麪包店	43	16
海埔新生地	43	16
放射性同位素	43	16
一袋	42	15
七色	42	15
人正	42	15
人地	42	15
人證	42	15
入閣	42	15
八股	42	15
刁難	42	15
力矩	42	15
十支	42	15
十座	42	15
十國	42	15
三隊	42	15
上相	42	15
下作	42	15
口岸	42	15
小有	42	15
小結	42	15
小憩	42	15
工整	42	15
不散	42	15
不痛	42	15
不讀	42	15
五尺	42	15
仁政	42	15
內出	42	15
切塊	42	15
勿忘	42	15
反成	42	15
反相	42	15
天元	42	15
少時	42	15
代代	42	15
加選	42	15
去污	42	15
四德	42	15
巨響	42	15
市營	42	15
本例	42	15
正像	42	15
民富	42	15
永寧	42	15
生父	42	15
生油	42	15
生着	42	15
甲上	42	15
石獅	42	15
伊尹	42	15
伊索	42	15
因日	42	15
在出	42	15
在望	42	15
多字	42	15
守信	42	15
成套	42	15
有苦	42	15
有酒	42	15
米色	42	15
老牛	42	15
老早	42	15
老狗	42	15
考據	42	15
自詡	42	15
血紅	42	15
衣褲	42	15
你死	42	15
兵營	42	15
別寄	42	15
呂布	42	15
呈上	42	15
困於	42	15
孝子	42	15
完人	42	15
完結	42	15
尿牀	42	15
找過	42	15
投籃	42	15
改回	42	15
改作	42	15
每集	42	15
沙茶	42	15
狂妄	42	15
良師	42	15
良藥	42	15
芒草	42	15
走後	42	15
亞胺	42	15
來試	42	15
供出	42	15
兩女	42	15
制品	42	15
制造	42	15
受業	42	15
周家	42	15
奇文	42	15
奇數	42	15
奉爲	42	15
彼時	42	15
彼等	42	15
承上	42	15
拆毀	42	15
招惹	42	15
法軍	42	15
泡綿	42	15
泥砂	42	15
狐臭	42	15
狗咬	42	15
近於	42	15
返抵	42	15
前排	42	15
前臂	42	15
南達	42	15
封住	42	15
屏蔽	42	15
建黨	42	15
後主	42	15
恰如	42	15
指環	42	15
施藥	42	15
某次	42	15
珍重	42	15
相望	42	15
看球	42	15
看報	42	15
秒數	42	15
紅粉	42	15
美蘇	42	15
背向	42	15
要脅	42	15
要衝	42	15
軍種	42	15
風霜	42	15
倒流	42	15
倘有	42	15
借此	42	15
原址	42	15
拳法	42	15
捉到	42	15
校工	42	15
氣到	42	15
浮萍	42	15
海濤	42	15
神醫	42	15
紗帽	42	15
紙工	42	15
素數	42	15
茶房	42	15
荒地	42	15
財貨	42	15
起更	42	15
追認	42	15
退房	42	15
逃兵	42	15
逆行	42	15
閃躲	42	15
假山	42	15
偷情	42	15
唸了	42	15
堂會	42	15
奢求	42	15
專教	42	15
常開	42	15
庸俗	42	15
強了	42	15
悉心	42	15
授業	42	15
排開	42	15
救起	42	15
梁山	42	15
梨子	42	15
焊錫	42	15
猛虎	42	15
球根	42	15
瓷磚	42	15
產假	42	15
眸子	42	15
粗淺	42	15
麥苗	42	15
圍爐	42	15
尋問	42	15
就喫	42	15
幾頁	42	15
掌舵	42	15
提筆	42	15
期考	42	15
湯頭	42	15
無照	42	15
爲利	42	15
發癢	42	15
硬水	42	15
筆跡	42	15
等式	42	15
筒子	42	15
紫藍	42	15
菜籃	42	15
華沙	42	15
街路	42	15
貼布	42	15
越位	42	15
開向	42	15
開起	42	15
閒談	42	15
雄壯	42	15
嵩山	42	15
愛現	42	15
新出	42	15
會跳	42	15
歇腳	42	15
溜走	42	15
溺斃	42	15
溼熱	42	15
煙斗	42	15
煙塵	42	15
碑文	42	15
碰見	42	15
義行	42	15
萬丈	42	15
萵苣	42	15
補藥	42	15
試紙	42	15
該打	42	15
跪下	42	15
過路	42	15
道來	42	15
嘆氣	42	15
圖名	42	15
對陣	42	15
暢飲	42	15
腐朽	42	15
蜜語	42	15
誓死	42	15
說和	42	15
說笑	42	15
豪氣	42	15
輕拍	42	15
領人	42	15
劇變	42	15
劉安	42	15
寬厚	42	15
緣分	42	15
蔘議	42	15
蝶式	42	15
調回	42	15
豬公	42	15
遷到	42	15
整日	42	15
橋墩	42	15
燒壞	42	15
燕王	42	15
獨霸	42	15
罹災	42	15
選址	42	15
遺落	42	15
頭殼	42	15
頭領	42	15
頭燈	42	15
餐費	42	15
幫會	42	15
艱深	42	15
還擊	42	15
鮮有	42	15
點菜	42	15
點驗	42	15
斷掉	42	15
獵槍	42	15
繞到	42	15
繡球	42	15
翻到	42	15
軀殼	42	15
雞絲	42	15
寶殿	42	15
艦尾	42	15
辮子	42	15
儷人	42	15
鐵砧	42	15
顧着	42	15
讀着	42	15
纔氣	42	15
纔夠	42	15
纔學	42	15
靈動	42	15
籬笆	42	15
一貫性	42	15
一塊兒	42	15
一齣戲	42	15
十小時	42	15
大石頭	42	15
大腸菌	42	15
小動作	42	15
山西省	42	15
工程隊	42	15
不透明	42	15
手推車	42	15
文工會	42	15
文化人	42	15
他過去	42	15
出社會	42	15
正可以	42	15
申訴人	42	15
石斑魚	42	15
立足點	42	15
交織成	42	15
吉林省	42	15
回憶起	42	15
因而有	42	15
多瑙河	42	15
有意識	42	15
免疫性	42	15
我還會	42	15
沒法子	42	15
狄斯奈	42	15
足球場	42	15
車馬費	42	15
那首歌	42	15
性無能	42	15
東京灣	42	15
長臂猿	42	15
青草湖	42	15
孩子氣	42	15
拜占庭	42	15
耶穌會	42	15
食道癌	42	15
哪首歌	42	15
烏腳病	42	15
神經節	42	15
追訴權	42	15
馬口鐵	42	15
高緯度	42	15
假設在	42	15
接力賽	42	15
救護站	42	15
教練機	42	15
現行法	42	15
硫酸鎂	42	15
第十節	42	15
累積到	42	15
責任制	42	15
提不起	42	15
植物體	42	15
測試儀	42	15
發展性	42	15
硬化劑	42	15
硬生生	42	15
跌停板	42	15
嫌疑犯	42	15
腦子裏	42	15
資料卡	42	15
道德觀	42	15
鉛筆盒	42	15
團體票	42	15
慢動作	42	15
碳酸鈉	42	15
維修費	42	15
製冰機	42	15
製成品	42	15
趕快到	42	15
輔導課	42	15
標示出	42	15
衛生部	42	15
適應力	42	15
鄭州路	42	15
駕駛者	42	15
學術科	42	15
壓力計	42	15
還知道	42	15
轉折點	42	15
三十六計	42	15
三十年代	42	15
不受歡迎	42	15
不絕於耳	42	15
中台醫專	42	15
中堅份子	42	15
互通有無	42	15
天南地北	42	15
出其不意	42	15
台鳳公司	42	15
民間文學	42	15
甲乙丙丁	42	15
石器時代	42	15
再也不會	42	15
如上所述	42	15
如期完成	42	15
自由地區	42	15
血管硬化	42	15
定量分析	42	15
英雄豪傑	42	15
重大事故	42	15
面面俱到	42	15
風和日麗	42	15
病理變化	42	15
真情流露	42	15
缺一不可	42	15
馬可波羅	42	15
骨牌效應	42	15
高錳酸鉀	42	15
啓德機場	42	15
國家元首	42	15
康樂活動	42	15
情報人員	42	15
深不可測	42	15
深刻印象	42	15
深思熟慮	42	15
票據交換	42	15
連接起來	42	15
無線電波	42	15
滔滔不絕	42	15
道德規範	42	15
電力工業	42	15
綽綽有餘	42	15
樂此不疲	42	15
隨隨便便	42	15
觀光勝地	42	15
觀音菩薩	42	15
鑽牛角尖	42	15
生化需氧量	42	15
法國大革命	42	15
發展心理學	42	15
奧斯卡金像獎	42	15
致理商業專科學校	42	15
一智	41	15
一總	41	15
一鍼	41	15
七倍	41	15
七喜	41	15
了斷	41	15
人煙	41	15
八國	41	15
八場	41	15
三丙	41	15
上報	41	15
上錯	41	15
士紳	41	15
大破	41	15
小我	41	15
小坪	41	15
工字	41	15
工黨	41	15
不早	41	15
五晚	41	15
元兇	41	15
公雞	41	15
六隻	41	15
化外	41	15
午前	41	15
太歲	41	15
心橋	41	15
日俄	41	15
木林	41	15
止付	41	15
水合	41	15
父女	41	15
仙樂	41	15
冬菇	41	15
凸版	41	15
凸起	41	15
出險	41	15
包羅	41	15
北竿	41	15
半死	41	15
去洗	41	15
去勢	41	15
叫陣	41	15
外聘	41	15
失速	41	15
幼時	41	15
打碎	41	15
母鳥	41	15
民風	41	15
甘泉	41	15
生財	41	15
甲蟲	41	15
白面	41	15
白質	41	15
交好	41	15
各投	41	15
名句	41	15
地龍	41	15
好片	41	15
好惡	41	15
安人	41	15
安住	41	15
有腳	41	15
灰白	41	15
米粒	41	15
老套	41	15
考過	41	15
至人	41	15
克盡	41	15
別生	41	15
別向	41	15
呂宋	41	15
呆在	41	15
批示	41	15
投靠	41	15
每首	41	15
防汛	41	15
兩架	41	15
兩頁	41	15
叔父	41	15
周人	41	15
奇葩	41	15
官府	41	15
延請	41	15
弧度	41	15
念了	41	15
招了	41	15
招領	41	15
放掉	41	15
於飛	41	15
林全	41	15
林泉	41	15
果陀	41	15
果盤	41	15
油菜	41	15
法帖	41	15
空速	41	15
空談	41	15
表裏	41	15
金棗	41	15
非禮	41	15
前哨	41	15
咫尺	41	15
品性	41	15
哇啦	41	15
後跟	41	15
拱門	41	15
指認	41	15
挑了	41	15
春色	41	15
洪武	41	15
活過	41	15
牯嶺	41	15
看漲	41	15
紅人	41	15
苧麻	41	15
要臉	41	15
計次	41	15
赴任	41	15
革職	41	15
倒掉	41	15
原設	41	15
孫武	41	15
家子	41	15
師妹	41	15
拳王	41	15
挫傷	41	15
時人	41	15
時計	41	15
校閱	41	15
特案	41	15
特赦	41	15
班底	41	15
砲兵	41	15
破皮	41	15
粉底	41	15
能留	41	15
衰敗	41	15
討債	41	15
躬身	41	15
送行	41	15
送機	41	15
骨牌	41	15
高升	41	15
高傲	41	15
鬼頭	41	15
唱唱	41	15
國粹	41	15
基業	41	15
堅韌	41	15
奢華	41	15
將士	41	15
巢穴	41	15
帶起	41	15
悽慘	41	15
捨去	41	15
掛名	41	15
掬水	41	15
械鬥	41	15
淡然	41	15
產房	41	15
盔甲	41	15
盛情	41	15
眼色	41	15
着陸	41	15
脫出	41	15
蛋殼	41	15
連袂	41	15
連敗	41	15
雪亮	41	15
喊叫	41	15
揚帆	41	15
最像	41	15
棍棒	41	15
椅背	41	15
渡口	41	15
港星	41	15
無話	41	15
無路	41	15
發着	41	15
策馬	41	15
華榮	41	15
詠歎	41	15
進帳	41	15
階地	41	15
集羣	41	15
黑店	41	15
傳下	41	15
想望	41	15
搜羅	41	15
榔頭	41	15
溫文	41	15
痲瘋	41	15
硼砂	41	15
綁住	41	15
羣起	41	15
義氣	41	15
義舉	41	15
腰斬	41	15
腹面	41	15
腹案	41	15
補課	41	15
該再	41	15
跳傘	41	15
運出	41	15
鈴鈴	41	15
零亂	41	15
預演	41	15
頓了	41	15
對敵	41	15
摘取	41	15
滷味	41	15
禍害	41	15
說辭	41	15
趕集	41	15
輓歌	41	15
辣醬	41	15
銀元	41	15
領情	41	15
劇名	41	15
廠地	41	15
彈指	41	15
撲克	41	15
敵機	41	15
樣張	41	15
調音	41	15
請說	41	15
諸公	41	15
賣斷	41	15
髮菜	41	15
奮進	41	15
學工	41	15
學起	41	15
戰俘	41	15
賴皮	41	15
錄成	41	15
險峻	41	15
餐券	41	15
幫傭	41	15
彌漫	41	15
應着	41	15
擊退	41	15
聯苯	41	15
購自	41	15
隱沒	41	15
雖能	41	15
鮮果	41	15
戳記	41	15
舊事	41	15
雙飛	41	15
鬆脫	41	15
觸礁	41	15
飄零	41	15
攜出	41	15
纏足	41	15
露珠	41	15
霸氣	41	15
孿生	41	15
彎彎	41	15
懿德	41	15
攤子	41	15
權數	41	15
籠統	41	15
曬乾	41	15
靈驗	41	15
鬱悶	41	15
一毛錢	41	15
一節課	41	15
二十天	41	15
下功夫	41	15
大伙兒	41	15
大豐收	41	15
不下於	41	15
內建式	41	15
方塊圖	41	15
比丘尼	41	15
主流派	41	15
可讀性	41	15
史學家	41	15
未能夠	41	15
本國人	41	15
正好在	41	15
正弦波	41	15
白沙灣	41	15
白話文	41	15
休止符	41	15
好小子	41	15
安平港	41	15
安樂窩	41	15
血淋淋	41	15
巡洋艦	41	15
我要求	41	15
防禦力	41	15
事務長	41	15
妳好嗎	41	15
孤兒院	41	15
注射器	41	15
近似於	41	15
指北鍼	41	15
柔軟性	41	15
洛磯山	41	15
面臨到	41	15
徐志摩	41	15
捉迷藏	41	15
留不住	41	15
笑嘻嘻	41	15
高速度	41	15
基因型	41	15
殺草劑	41	15
猜不透	41	15
終究會	41	15
組織上	41	15
都不好	41	15
單一性	41	15
堪稱是	41	15
幾乎在	41	15
暑期班	41	15
無名指	41	15
發高燒	41	15
週期表	41	15
鄉下人	41	15
集散地	41	15
黑森林	41	15
想不開	41	15
新局面	41	15
溫泉鄉	41	15
農技團	41	15
漆包線	41	15
管樂隊	41	15
銅製品	41	15
廣播劇	41	15
談話中	41	15
魯智深	41	15
應當是	41	15
賽車場	41	15
鍼織品	41	15
擴音機	41	15
懶洋洋	41	15
顧慮到	41	15
歡呼聲	41	15
一男一女	41	15
人文主義	41	15
八日下午	41	15
十萬火急	41	15
大可不必	41	15
中古世紀	41	15
中南半島	41	15
主要人物	41	15
北宜公路	41	15
平心靜氣	41	15
未能免俗	41	15
皮下注射	41	15
目不轉睛	41	15
示威抗議	41	15
立竿見影	41	15
再也不能	41	15
危機四伏	41	15
各種各樣	41	15
如虎添翼	41	15
如魚得水	41	15
早日康復	41	15
有生之年	41	15
有求必應	41	15
自始至終	41	15
至高無上	41	15
色彩繽紛	41	15
岌岌可危	41	15
巡迴演唱	41	15
忐忑不安	41	15
私營企業	41	15
來來往往	41	15
近來可好	41	15
金門馬祖	41	15
門牌號碼	41	15
根深蒂固	41	15
氣象衛星	41	15
級任老師	41	15
胼手胝足	41	15
討人喜歡	41	15
動盪不安	41	15
基層人員	41	15
堂堂正正	41	15
造船公司	41	15
雪泥鴻爪	41	15
鄉土文學	41	15
歇斯底里	41	15
實況報導	41	15
臺灣海峽	41	15
蜜月旅行	41	15
語重心長	41	15
輕鬆自在	41	15
摩天大樓	41	15
確保安全	41	15
學有專長	41	15
親屬關係	41	15
罐頭食品	41	15
開國紀念日	41	15
中央警官學校	41	15
歐洲共同市場	41	15
一族	40	15
一窩	40	15
二連	40	15
人瑞	40	15
入座	40	15
十兩	40	15
丈量	40	15
也似	40	15
凡此	40	15
口外	40	15
大志	40	15
大叔	40	15
大贏	40	15
女警	40	15
小過	40	15
山脊	40	15
工長	40	15
不送	40	15
不費	40	15
中巴	40	15
中計	40	15
中傷	40	15
互成	40	15
五院	40	15
內胎	40	15
分分	40	15
勾芡	40	15
午飯	40	15
反話	40	15
天放	40	15
天晴	40	15
手軟	40	15
文士	40	15
文意	40	15
木屐	40	15
毋寧	40	15
比熱	40	15
水球	40	15
水滸	40	15
火紅	40	15
牛年	40	15
主業	40	15
凸緣	40	15
凹洞	40	15
出巡	40	15
古宅	40	15
句讀	40	15
只回	40	15
只約	40	15
只被	40	15
可怖	40	15
司改	40	15
失和	40	15
布匹	40	15
正題	40	15
母性	40	15
生辰	40	15
生蛋	40	15
用計	40	15
白飯	40	15
皮製	40	15
石橋	40	15
交託	40	15
份內	40	15
份地	40	15
先砍	40	15
冰晶	40	15
冰點	40	15
同夥	40	15
回條	40	15
多進	40	15
年畫	40	15
成災	40	15
有舊	40	15
死當	40	15
自能	40	15
自愛	40	15
血量	40	15
血塊	40	15
血路	40	15
行刑	40	15
衣襟	40	15
西里	40	15
西書	40	15
何能	40	15
作賤	40	15
別用	40	15
別緻	40	15
吹了	40	15
吻別	40	15
夾角	40	15
妖女	40	15
尿毒	40	15
弄出	40	15
快找	40	15
我過	40	15
抗老	40	15
李敖	40	15
李樹	40	15
村裏	40	15
求值	40	15
沉靜	40	15
沒測	40	15
牢騷	40	15
足底	40	15
身負	40	15
車船	40	15
車裏	40	15
迅雷	40	15
防臭	40	15
並派	40	15
乳豬	40	15
來處	40	15
依樣	40	15
兩壺	40	15
取暖	40	15
受賄	40	15
受審	40	15
受潮	40	15
和和	40	15
奔雷	40	15
定神	40	15
底薪	40	15
弧線	40	15
忠臣	40	15
拉風	40	15
明將	40	15
昔時	40	15
果農	40	15
法家	40	15
炒菜	40	15
物色	40	15
狐猴	40	15
直率	40	15
空瓶	40	15
肺病	40	15
虎口	40	15
金聲	40	15
阿義	40	15
亟欲	40	15
俠盜	40	15
前兆	40	15
前例	40	15
南緯	40	15
厚薄	40	15
叛徒	40	15
叛變	40	15
咬住	40	15
垮台	40	15
姣好	40	15
威儀	40	15
封存	40	15
後作	40	15
拜佛	40	15
拷打	40	15
春華	40	15
歪斜	40	15
氟化	40	15
洋菇	40	15
洪蘭	40	15
相撞	40	15
秋色	40	15
致送	40	15
英磅	40	15
負向	40	15
音節	40	15
風骨	40	15
風乾	40	15
飛鼠	40	15
香酥	40	15
俯身	40	15
俯臥	40	15
倒閣	40	15
借過	40	15
冤獄	40	15
凌霄	40	15
埋入	40	15
悟性	40	15
時價	40	15
海角	40	15
特攝	40	15
班師	40	15
留校	40	15
真品	40	15
真槍	40	15
祖籍	40	15
祠堂	40	15
純鹼	40	15
耽心	40	15
胸骨	40	15
能階	40	15
託運	40	15
起稿	40	15
迷濛	40	15
送別	40	15
酒癮	40	15
陣地	40	15
高亢	40	15
健教	40	15
偶數	40	15
偷來	40	15
動過	40	15
寄予	40	15
將過	40	15
彩霞	40	15
排長	40	15
採買	40	15
接壤	40	15
敗戰	40	15
敗類	40	15
教好	40	15
棄絕	40	15
淚珠	40	15
淫亂	40	15
混養	40	15
清麗	40	15
爽口	40	15
球菌	40	15
異型	40	15
異族	40	15
細查	40	15
終戰	40	15
脣部	40	15
脫衣	40	15
船尾	40	15
袈裟	40	15
設若	40	15
魚介	40	15
博聞	40	15
喫草	40	15
單寧	40	15
富泰	40	15
幾類	40	15
換洗	40	15
椅墊	40	15
氮肥	40	15
湯包	40	15
琴音	40	15
發人	40	15
窗台	40	15
絞痛	40	15
虛線	40	15
開胃	40	15
開演	40	15
集散	40	15
傳佈	40	15
嗩吶	40	15
嫁到	40	15
幹了	40	15
意氣	40	15
搶下	40	15
會過	40	15
滑移	40	15
煙雨	40	15
瘀血	40	15
義警	40	15
補完	40	15
補遺	40	15
遊資	40	15
過門	40	15
頒訂	40	15
僑聯	40	15
僱員	40	15
圖章	40	15
對開	40	15
榮任	40	15
槍口	40	15
監禁	40	15
種田	40	15
維權	40	15
舞池	40	15
蓋印	40	15
輕放	40	15
領銜	40	15
鳴叫	40	15
審問	40	15
徵購	40	15
慫恿	40	15
數了	40	15
數上	40	15
數分	40	15
暴發	40	15
暴躁	40	15
樂善	40	15
熱源	40	15
蔘禪	40	15
蝶泳	40	15
調用	40	15
談吐	40	15
賢明	40	15
賢者	40	15
機運	40	15
燙燙	40	15
糖汁	40	15
